,hash,clear,perfect,great,good,bad,poor,totalnotes,maxcombo,minbp,playcount,clearcount,failcount,rank,rate,clear_db,op_history,scorehash,ghost,clear_sd,clear_ex,op_best,rseed,complete
1957,b55dfab33a7a018c30bd82ae42b0369c,1,1683,813,154,92,105,2800,253,197,1,0,1,6,74,0,0,4ffbeb8502ce70f19e259511db25888a,VH1q4g2Yq2@ESESEYSHBEuXgtTGSGSg2BSBEsB2SG@g4hESGTJBHgTE@TBLsh3GBsSQSn2hEX@GYJzntSHg3SHhETQVh4jEtbBIXSPSHnsnTETcEXg2Sn3h2PBgY@QPHB2GaYm2C@h2jYUQh@Lur0SF8svr3sxSJr0SESHsztn6vs2wyr1SLSHXg7mGq2ut6tg@sr2uuTGBGsqUETIgnYSBaSGBSQQEY@S@aHX@GsSGXTHSGnsYEtssmHtsn6SF2TMs4svBIl@G8SGhmm6Hsr2tSESF5tXY2sxtTGs9s7sr1uXSNSIsUGSKsgSGSGsscbKtzSISG6SIXUGbGogtTEuaqSGUh2PGlXUGBSIUIsUGVJmJsXBtSGXSGTHUmhEs@zSF4SKvSGh3gcXTHBT@ESKq7tTG@Gvg8BIg2saSKSEqSgSETn3xgUg4Bb2PSEvaXTESEYGXBET@PEYRgD@EUESHag2gBSh2@S@B3G@ETEacsD@D@IXSHsh2ED@cESEXgyVGTHSHBSQESQn2aHaPYaXYBXh2@RqTHSESETHh2In3BGaT@BPqBEbSR@GXWGhHmJBYB@ShEr0sr3twvSJXUIhJq2vr2SEug2Sg2m3oBhP@ISPHTETRSh2Gg4g@bHuaD@h2Htn2SQGS@EXSHTlGsn14q2SEq4q3q4SEVF1tSHTEUhQQ2iC@2YHtuD@MTHst4wuSKs3XSEt1xTEvSF2SLr1r2VHSNg6r1A@HssXWGSKXgSQg3sTETRuvr1q3h2RGbGSHSITBEShBaS@BSQKSGqxm2HTGXUEYPSGBEsYTH@ETHVEVESEUHvtXgYBGg2gBg2BXBPPQT@SBgBb2ETPYXSh2IYn2YSBG@XBPHBSg2asgiP@G@nSGSEsThESgg2XaYBRSEsUGVLSGXYEXD@Gn2SQEXYGYYGg2YnXcSBaPBSPD@BETiTP2@g@Y3GBSm3PEshdScTiGSgBEVBUhh5@XbHXSHUBSED@SEXWGjEZ,0,0,23,27256,1
1958,12cfe502028ae76478d4349b388b45c3,1,307,131,20,8,25,2561,61,2110,1,0,1,1,14,0,0,df42c14d7b5e28ddb1ab3d90a657971e,HyucG@QK@JSKs7XUIsbGuTMg2yg2g2tXnSEYJhh2@HyySkXhETBXUn6SHSJgS@GSHBg2@HXTESETEUEaSESEsg2uYD@SGn3SF8BTGssBRQH@VESNSnsbESEbEYPn3n2n12SEwSn4vn7xbKh2JSF3D15ESESgtYYn2qn2shRZ,0,0,23,14451,0
1959,98ce9d2537a1fe9b767fd495e1d7b339,4,2511,803,69,33,24,3426,638,57,5,1,4,7,85,0,66562,97d6e8fc603f36466f23bb0f89a4cea7,GtSF0XSF6s4ur2uuSF2SHuSF2yur7s8yTGXSF7w5suSHzhEUGD9GD7ESISH2SG0SF1yuSHgXg2g10SH5zvr7uTESEt5xXUESLzwUITGh3ggT@BHUHSJtXVPXSEYPEssBSGt8sr6tr3stTBwXSHr0uhF9g4xhHD8QGSH@ssSIBEr1sh2EsSHhGXBYEuussqSEvg2TEq3q2tuBSHsXbqXSGSHtt7ts9s7SNr3ur2SG2sTQsuSJutq3h3GTHSGXSGTHXSGSBXShGwuSGq4h2GUGwtYIBYGcq2BIr1gg3SPEuBEXBSE@RGSGvSJtSg4C@t@zSGTITGSESETF6tXhQKBu@ISJsm2GwSHs1r2r6BI@G0ss1qSJnSESIsTJSHg4uSHTGs1tXSLq2VGSHuYGq2g2sUGSHtTEUgSQI@tq2SEsTIUHSF0utvtq2q5ts1BGSEXSESHtr2tySEq2hESEtr4SMBHswzSg4C@ETLBEsSEXTIUESGSLsXaESExq24sVF5sSKg5@ISEUGUGTGTHShNcEbYXVh2EaTGBUmEYHBt@KwswSGuuSg8TG9SGg2YHTLuSHTI1XSEr4suUG5stTEXSEXTJSGSEsssSEXSISGutTGTHq4SGSEss4vSEstq4XSItmEt5XSGSIsg3cIg7SISHhGSHq5SG4tXSHSHhHq7SESEq7Xg4YESEsUESESEUESH0g9mJswvyxsXUESHvSHY2Hh4NVIthGs1zXSGq2UGXSIq4BSHBGUBKBs@ESBETh2GXBQESHygS@HSGSESGTHhGSESEuUF0sySLSESESGsSGvTLSNYSGURUGTGsTHq2sWG0tq3YsURGr0TEq4BuBt@hNvtg6g2q5sYF0TEzTG8SH0sq2tSZ,0,0,21,9036,1
1960,fa8ef27697bd34adccb3862ac0a99d69,1,2677,1110,212,145,98,4200,289,243,1,0,1,6,76,0,65793,5525849f2f98ae3de3b648b25b304b58,Htus31h@h@HBRF0wxXg6BG2gvYESQF9gXYESQshgBE@HUG5xSKvg2SF9SHsX@Hs2h2Esn4Th@S@aUEXSGYESEVEuq2vSG7SJn2q5qSHhESESEsD15MSG6n11g2SQJn10XSEq2SJsTMSGvsn2SHXB2ig4@2D@JSHSGBgSHTESBGhBXgthKgSQbGghBSBHcIas4SNs4SGubF5B2I@Hg2BHXD@r7uBED@SGTg2bsaSGuTEShh2dURETESGBr7tSISMSG9YGSMTEuuttY2HTBSBWESJsq5g6SI@G5vs5jr3u0TH2br0s4B2HBJBn3BQIB2QQtB2EaaXB2a2E@Ym4nTHSIBXWlXgjEXgag3@ayXhEaghESEbQLSEvuTJutsSG4D10GSF3n14n2r3tn9BF3n13bISIytu3TMur6SG4XBGBJBH@Gs9D15EUHbF2r5sg2YH@BsYG@TBGSg3BKB2QItBEX@H8SG0awBIBJaD8@TlVQ2Sm2QGn5BQJSh2E@QTIB@D9lXBIBGBn6BQHD@Ks7VISh2HbH5gSF3ss7D18dTfSBTmPBgSEShF2SGvtSIr1w@Ewxg6SEYSPJBTBTESBTh6g3XBETED@GVh2EXdshEVESEXUGTKh2EXBJtTMuSHSGTBGTm3h2h4nYWcaTC@ESh3h2BETm6ESh3hBTjGSibHBtT@HYSHSBySHSHaG2g3BG2oKusVGTHUHSGD10EWGTGUEUn4SIbGaSQGm4BPBPETQSGYEUhC@Y2EY5lUh8ED7GSESESED11ESEsssr2n29vTIsSETRHTBTED9Gr2BJ@HzSBIBF0hEXBJ@KsBSH@JTEuSJ1uTGBg2TEtBTGh2GUPSHTED7ItTGSGYIYIsYGSg2XSRGg3THcHhgYYGhETGTESJYHshEsD8HVPY2QGcBg2@cE@SBQHSHsTP2HXg2ScHBGq2ThGXBPXVg2BtaSGTQQYEVg14THSISHTGYsSGUIsqBEyxgXUGSHSLr4VEUGh2IUHUJgSGth4Pn3VJsXTGTh4Qh2QcmQYbEYBD@hBaEUGSEtn9UcSPGhA@h5RGn6vXD8BD9Gsq4sSGYESESh4GTESEr2g15UHUESHSISGsYGg4BYsBq2c@h4BShgbhBhisB2t@hBaESdSBgYY@gBD@aiaQGXgSBsX@ssTGSh5EUHwvSKBg2q2YESGh2Qg2SEs@HwSGXTGUEShdB2TBhEajPD@EYsBESISHD8cTeTeSeToISg13UItur2qSH6XDZ,0,0,0,9334,1
1961,3d97d74a33173dfbd6fb5149efbb5c8f,4,886,62,3,2,9,956,342,11,3,2,1,8,95,0,66570,aaaad13498d445d40a1c3b426421a275,G1SG2x4r8SJ7@G@G9SG2@u0r0SHA@Jn2SISRHx8r0s9r7t2q3TPQHstr4svsv5hGBHwr5sg@F3r5sSF2tswUJr5@Eq24s0tTF3ytt2s0sy6Z,0,0,21,20333,1
1962,969ce9512086a7f7baa68f45c9ad395f,1,2418,715,129,116,72,3434,196,188,1,0,1,7,80,0,0,153cf87ed502a54911fbf57058582081,NSKSF5q2SEs7q21ygg2sbF0r8Bs9xr27XSGtgXg6SKjh2E@tr2SG0VBSGBJt4n4aKSGTn16n35n48SBur1h2G0BGuSHBwSHSRSHuSGhIaIg@ug3A@D8GSHg2XSGBGs7SGubsBPSHggSGgSBiESBGSBIXBEaJuSHBXBEuBIBHBXBtmHSg4aaIn17BLBF4BKBG9SMB2QF6BQJBGBF0BI2r3SG6BF3r8BLzBF4m3GTLttXSEaGTETPuSBdTeTHC6Bl2Y4SGTB2GA@T@BXA@D@D8Q2IBGBEtm2dWEsSEXD8Kx6TNTKBLBGtg3BGBJ@IuBPH@Ivtg4bJ8s9r2aF1vBEr7r1SF3sTH6D7EUGTH8TJUHUF2TIBKg5BGBGBaIBEXBGBSg2BSQKSBn3UIWKt9r8u9tq2Xg2un2BGq4tXTESPETBESEqqq4XBF4uvYPKBGsq13TEbEssntUEXSISMSISItsSQhhIh2Jn@Gr4usr0TEs3saHg3qXbHtXhGTGqSETExUPF2VhHbGBIn2uSESESESGD7GBcaEYQEbEtsnn2XBRGhHSGb2GhGXaHYETBqh2Hgsn3BsXSEXgtTBGtBEzqSG3XTQETBssWETGh2cGYncHjESn2ith2EXUnXBHsn2g2XYESEXBGXSEXcEXn2hIvsuYGtTGBq2YHh3hEaEXTHsXSEUPGBXSBiES@Esq2UGTg2XnYGXjJssUn9hIXgSESPsBskSGD@bHbBSHBmHC@QGssD7BPEVPXSESEbGSExtBJUGYGXhESQUESGgXSGySESHSGgbHh2BsXSGgg2g2SIn3h3GSGh3GhPGsBEsBGsg3YSHSRg2URREusSESESEUGstuUG8xSHSESBGTh2ns@THTGYIaSIhG6g3Sg3@UPSGbF9SHTIuBGSGuts0uuUMvt5ug2aXh6h4Bh5BG@RRIg5h6HTHBVh2P2QEVBSP2BEsBQEY2EXlZ,0,0,23,27499,1
1963,6f3ecbf7172556b197f56579f8b9e7ca,1,2097,891,174,66,56,3278,287,122,1,0,1,6,77,0,0,16f4eceaa7de32da1fdba531be51463d,F9r0tq9r1aGXh2BXTEtUF7ywBLBq4r7wysuq4TGq5SGq4uSGBGSHtTJq4tSLSJq2SLq7ssr5SgBIxtr1TPGsXUHshKn3q3r2xSESLXgXD7Gq4qXSGxSEXgtTEXTKusbGsq4SBSF0tYHSHq2SEsTNBGtTETGSEsuBSEq2uswYUgg7SGsYHcEq2BtgXSg4n7XSJsxwSgsTIsYITGnSHBHXTRtq6svTIsSGXShGgg2BSLYEsSExxsxwqvXm2IvuXg5g2SEutXcEYB2HXBF2ubSGSGgSJq3uq3SEr3g2suXSGSHg2tXg3h3Esjqh2gSEYESPETQHBGXBHuuqUISHug4hJg3SBGg2Xh2GusBXSESEqr0Bq2tSP2YXkEYSGzg3g3SBHs@Er0SGq3h2GYEYGg2gnh2EYYEsXBEsXYPGYSEaUm2g3jSPGmGYEXh2hESiGXgBSghg3hcXSBESBqgY2Sh4BYUGXm8RSn3sXh2EsTGsvSED@d@SG@Mr3sts1q10XSF9r6v6BLzr2SLu0wt0q4r6s5s6r5s2r2XSEq2XSJssvtYESBtYur4ts3n2r0q3Xg4suq3tyur8g4xh2GTHsqg2SEYGtg3wSRr5ugsuur1g3SLTJsuh6hMuSEq12xuXaXgsSQTIBEq3tm2ESEsgm2HssTHShESEsSEUGBEwsq2q3tSEsghHmGSEXSIusUHvTGvn2SEq12zm4GsSESEaGq3tsg2Xh2HYIn3lEtYEbSjEY2EtUIqSEtsSBVHTEthGSGTEsYESESEvSEUEVPTPYum3EXSEXSEWGh3GTGhhGBSJSGztmGsSPYSHBskLSGSETPNg2UEqxgr0SEXSEqUg2q2sn5XSHTIcIsSIuSETF2SIXg2XnBbticGBPHBmEaHXBnSQjSBSC@GuXm2oTBJsBEXTEssBEtSHq3YUEYEq2g2YPPShQPPXBq2@EYRg3thEXn4m2PmEUgBh3ETNsSHSg3mghEXbh2GSQYSRqSGSGSEUQUEXShEvr0sq2THTGSESh2IBSEsSEtq6XTPESESETPISHBg2gBbsBXngcEscTPBnhgBEYSicY3BGBY2PsShGbZ,0,0,23,15777,1
1964,19882f14ec385af0804e7bfa0833d5bd,1,1496,986,319,113,71,2967,567,184,1,0,1,6,67,0,0,ade56e17f3481469a3bc85e3a53596b6,KD9Eq5X@VHqSL3SHyyt2s2s2xvs9utSG2r6qtv5qq11zSF8SF3t9SGSHSETEsSHSESHtsssvXSGsSEXTEtq3TgSgsBhPXTGdGdPEXBhHg2XBEsXBTBaS@2bRHbEUPSGgBSESEsnXn5hEtqqq3SP2EsnaEaqsXUEXhJSEXSGqXg2TBsD7GtcT@GSEXSEtXTEYY2EsbSHuSKYtSGq6UGTGSHg2SETgnYbsh2nbtSHshGVETEUcPXBaPE@BaHbHh2PY3YPlXabdYSGm2QRGqh2giXSESETBSBTm2h5h5gYahh4l4YSgBSBXh2EsgSESh2EUPEShhESgBcXhhh3cP2SdGgSQPHg2SQUcY2ScEaSBaaUHsSh2GBg2g2BghQ2PaYBSn2BXBYHBbEsBm3PaY3ShcSnhPGXYnTdTBYYn2iXnnaSn2YTPY3ah4h2dGcPESgkTiaShESEYXSP3XUh2A@GVPURS2GWeMSN@n3n11@HBF4TLWF3D7ETI@G7SG3s7t1TETEsuvtqq3TmIXg2BEuBESGaGSESBQgD@BaGXBSE@RGXg2qXn3q2g2BRGwXSJXTGsssgBh2Q2UBPEXC@PYShPHSGBY4@SE@2tUHySESGwsTGh2Httqq6gXY2ucXTEbBuYSESGXn3SEtSGXgUPYXSEYLqXBHBuSEsTESESEqSESGhEtTEXSPGgXYTIsYJSJhESn2BwTg2YSEbEUEY2GhPGBEYsBYPBPEq2uUGtD7cEbHtSKYXYInlYq2g2h2EYSgTBRsSEVGqn3XYESHSPGTPBugh2EYPPY2YYBbGSiSGTg2BPGg3h3GaYYacEXagYGYGhGTGmREThBGhGSQTGYBHD10hcEqBSBSg2SGBGXTEYEY2ESBGiPSPSBXhP2ScQdYBQGBEVPTBTBh2ggTHD9EwuSKSLTGr3TEsh3ESh2gSHq6XhJSESGh5PBPUBXhgBaUkYEScY2aScY4aSkbTGTMXTEVHTh2Bg3YPSGXcsg2stmPXh3EYUQSEVHgTGTB@g2SESJXSGSESEsg3tSh2ESh2n2BHD@ESEYP2EaPP2PY2GdY2Y3Y2aiPBh@hBcBg2YEq4Sh4g2sYGYKatwgthEXg3SBTETETEYHgXgYYWEYTBTEZ,0,0,23,12940,1
1965,fb7b8f686d74f8375019e5be2efce3ea,1,1891,853,169,126,129,3699,159,832,1,0,1,5,62,0,0,77ab3adf23286ca377986f71ecd72261,G5XSJq7r0q21BLm4Gtq4yvustr0TIuuuysVn3THUmISF5tSHSMuxTESGhIYBUgS@oKtq6SHq3SGuc@ItTcJBGg5r0SGSEWEq15SHg4YXYsaPGY2@BHot2vwt3SGXBF9Sg2n2BF1XBEbMn4h2Gvg3UF0uuSEUGr2r1zBG3g4BLsmISESEqYEXm2BGsXD8EUh3Gai2@LSPSEsTISIsYTmF7XBMwm2GSGSHYEtuwD@Huttn7TGSGq4BJsSHTID7ETP@SHXB2E@PGnU@q2B2GBGB@BQD@ETQ2hB2X@E@GBUGBtBG@LwsvUEwyg2SIstt@UEq5D12IhKBHur6r3xr5h3ED@HYGn4BQUiD@iPsk2GTHr2n5yUGSHsb2tn3n9tSh2cBhHl2B2E@g3@SExvutSGn4bIC@YIXSc@Gah2nTKn12SHn4sSKSh6JoKxVEaJsbHD7ET@h4BGSg3BIg8nBQGsBr2u@Eug12SGwuVGSNSMSJgbSF3n3SHyULswSEuSHsTGg2n2TGTHr5SGutug13SmJSEXYIXUEScGgSBRBUEustY2RYYHYESEYJgTEagTdYP4PY4PBPBm@IXYs4r0q4TGttr8SGvst2SHSGwstSIn14SGTg5TIsSHUHSBSBSGBKTKSgB2GBXh@m2hBSETcaR3TGn9uSQK@BVm6EUGh2PnsSETjYESEaSEUF1tq4Sh4h2hRSHSEUEUgXUBcP2YTg2Ym2HgT@n2SGBXSGahGBh3H@THg4g5h2g4@D@XSKr4ug2SETn3tg5XUBJsSgSm2BYm3m2G@cF0mHn3tn3SGsSn3uSHsYG@bg2ysSESED13Eb2svtvg2D@HSIcG@kSBEaHX@JxBXn4bHu@GBJm2HX@2ESLuxTHgBJ@ESGTGSGYTBTGB4Qs@BE@BhEsbMq5SQTBGSRESgXYYaID@cWQHuTHaEUHiESESBIn2TGSIcESGbBh2Bq4SETgsSESn3tXSEbgBSg2SGBEacSP2bPPBgBQQ3aGB2m2@B@S@SPBcPYYbBETg4nh2ESHmGuagX@qhGB2HTh2GD@XY4tg4naTGSGTcYBPSkEYEsBGBuBGXatBaGXSQqhEbGTnYSgBQRBGBViCZ,0,0,23,7642,0
1966,429381e342bf03d121a2ed0a0b3ce70d,4,808,101,7,5,5,922,395,10,3,2,1,8,93,0,66562,0a906123ea98795eec79ab378588ea91,LTJsBsXSJtSGYGqxr2BG@GBJBKu1t2ts8r2SF5vr1s9s4xn10vs5tq3w@F0UESKXg5uq2zTEvg@g2w0s9xts0s8zt5t8r7r3BF9hGSGSGSHxur6SESG8XSG5tSGXScUESHS@Htr1s3UF3THZ,0,0,21,5021,1
1967,94916bd3f13b647cee521defd5baaedf,4,1721,177,12,1,6,1915,788,7,1,1,0,8,94,0,66562,8c5b6115bf7e0ac214152ec539f4a6b1,Ex4u8s0r3TI9r7sr9r8q4u7ur2ss5q7s9y6XSGTEVRULSHwXSEUESRF6s6ztr1u8SH4SF5t1r8r7ySF2@F0w4Xg20r4xuzr12vw1s6s7ws0vSJuvSF0sqSJSJszSKq2us5XSdETn12TEShF6s2uXgTEtTHtg2gTJUJsUESF9quSEXBH@SLSGg2UGq2r5r6SEThPPRKTF7r4SLsSF1vw4r6wuSF26u7Z,0,0,21,25,1
1968,6e7142d2af381896361100d23879d973,4,2293,456,36,19,13,2807,1172,32,1,1,0,8,89,0,66562,4a3cc0585098a6b5ce05f10a1777f65c,TKwTIr5tq3s0r1r0s4w6r0ur5r6sSEr1SJuTNr1r5r5ut8s7ws1r0q6s0g4vq3r2wSGq10vstXVLvg2sxr9zTISGSIYSJr7SMr3uvs4u8XSF5WF1SISEq8wSF6wSIsC@JvSEvtSJqgS@gX@Hq21s2r6vr1vSEq2SJSF4q2sSHXSJr2r0SH3q11suSLuTESHvSEuuTHSJuBSQX@hBg2aXhHXBHs5s@G3sTEr0q16uuuuSGsXSIvs0tztXTEstr4yqvvhHcwSh2GTISJtSESEq3BXSGXUK1r5r1SF0tvSIsSJBHr1tq6SGq3SKsg2s@ItSGtSEsSESEsBF8zr9r7BLtg16whGD@vq5tTKSGTF4q3SIq6wtq4vstvts3t9g3Br3TEq5tsr0r0zs6SF9yssstSGq25YESG@q3n2r2SJr7ssSLq3q5SF0r7r3uT@HSg3SPIr2wr3uXSGTGSEtSEs2Bvr8ssg4r0mHBGuvur5hEur6sr6SJr5r0uSgaLg2sXSHTHTHTHTGg2BtgBtBXBuh2cEYSgsSEaXWJn10t6vq24usr2Bh2ESPVP2SPI@TF0Z,0,0,21,11470,1
1969,780f8f98480b46643f34b59e91355586,4,1740,606,49,20,28,2430,400,48,1,1,0,7,84,0,66562,0594c6d014c41bb300026b56693a9853,F0SETJSIcGScSEXbD8EsSEXVEvuhEXVEtWh2GYEqgTEsSKTESg2q2SEsn5q6SHvqtTEy@WEtxTESETGWHSETGg4h2Esn4qr2yqqSL7XTEXhQSn7SEUH1r2TGUF1sh2In3q2SH3SEr1SNtSKvszq4SF2svsssXTKSJTESHs0VG1t3SF0tSRG7q3q20YTE@yttSH@J6SPHgYPXShiPGbhgS@ih2gBEsh3Iq6sSHr6xSF1s6tSHTESJXD9Kug2@ESHth2g2SBGXBETBD@sgB2ab@HaH@XD8F2suxSKytVIsr4sxXSIwtSg2BYGBD@GS@q16SPGsSn2SHzr4qVgSEsq7shEXSnTGq2YHTRTMusUESGsSGSJqSHqTITEtqSGwsSJtuwzSh3G2ssuxq7SEtwr5sSEUESF0SHvyzxsq2q6TF0vSESF1vBq4SIr1SIssSEs2s2vxwsSKSGSMuSEsSJur2SISETIyzXTF4s1r5sstzuytg7q2hKSGsTF5r1SKvSEqqTGSGSIXSBEs@GuXSPGuBGSF2xr0r1sq2wTgSGSIBGSHTEUHSIXSJTHWGSKXVEVGhE@RG6TGq4qcYE@siYR2HTJswBF1qvUEwg4BESGm3EUISEsSISEwZ,0,0,21,13982,1
1970,d1a34b61187c244f836f2a0d4e2a7d3a,4,2335,238,13,25,31,2622,791,56,1,1,0,8,93,0,66562,f03681eced1bf4a6e46c303a666470c1,F5s8@G1wVNsq21SF7r7THTG3t0t6r6SG0SISH1r1v9s4SF0t5q15r6r2v1xxv7szvq7r8v4SH6sBJvzx@BSIwSBJBtSnSeEUg59r3SKBSE@ESKg7nztu0yo@F1SI@F4@QF5g@Ir0axtD@LuuB2tBE@F6SHsg5s9VEr7aF2SGvwr1SJ1BF5r3r5uq32r7BJ@LY2@F9wg4@F2SF1wSIr1SHq4utSL7v6SIr9vs@H7q8BIn4THSGm4G0BX@ur5s1sSGUIm2ESHBF6B@Hq4SJ1BIS@Lg3wuq5s7r8TNSIr4s4xh2GBGSGbvTF6@F2s8vsvr8ytTEt5n24BI@SG3mJm3HTI0tsUGSHTF8t0us4BF7ySF1SKxr2BXBI@BIBI@SHvzs7Z,0,0,21,3228,1
1971,0f73cd1c27afe3650f1bd9beca1e37c3,4,1452,147,6,2,7,1610,588,9,1,1,0,8,94,0,66562,0338b4eb84cc974d722992135a2a29cd,s6s7@F27u8t5w6SF1r9ss3r2SJr3ss9XSGsssr2xr7s6st3yn9tr1r1q10SF3q11ug29wt9cHttr3wu3BD@F4u4r2r1TEt9@F5q4q6s4vvSJr8ut5syvr8s7XSEXSHvSHxq2cKTHnq5SESIhGBEs@TESIt2t6q8r0TESGuSJUESF5SIUHsn28v1SG2vr4sSEvSEq9SF3r2r3r3UEZ,0,0,21,10537,1
1972,17dfcd43e11f3cdbc74617aeb88ae6e1,4,1399,182,4,3,11,1591,640,14,1,1,0,8,93,0,66562,3e45de96da00e7631a6682a8525d4e88,L@G1UHt9TIq16q38XTF2u3SHSGstSNu0uBG@GXTK7ut0TKq10r1sqs2snBG@bSISMr0TJTF1UMsXSGyu8@Kr1UJ0w1SHt4r5y3s7SESHtxuxsq4wuSHr8tsuxr5r1vszr0r8wUEr6sSBG6SLzr6SKSGsxut2X@K@EsTG2t0tr0zSGr1SESF7g5XSEtssr7sSGg4Sg3SPF3qsqq@2SGSRF7sq33TF1r8SG3UF2SIZ,0,0,21,26959,1
1973,60369a31c8b59f441cd3a404708bb788,4,1789,545,46,14,32,2415,562,46,2,1,1,7,85,0,66562,6f1f3459d2c1b5fdc258fec3da32e8b2,Ix3SJsu5s4r8g15s1SJssTESEwsxSESItsTNr1SIur6THg3XBXTn7wSESm3EVGTEWJsvSHstSKstyqr6m2Ir6SGSF1r2sgUNuSLSJytSKnSmGr2sB2tBEs@L@MvsuSESMr0SHUEtuxTIvSKtSG1SMtuvr2uuSEaEXD@ISHvtSGSESG1sq2XSLzus3qssXSIwVF6tSHSEXBGqr0h3JTGhGUJSEtSHr2vsuSMswwSHsTPLbISETEVKSGtq2UEwBGS@TEXY2SEYnm2JSESExXYTEbSGn7SF7tSKn6THg5YGq5XSgxD@swXUh3GuSGSggqghESg2SEq9vv8SI9SIvSNvxr1SPvvr0s0ySHn4YXn5n7Xg2SF7UEsq2tq14zssXSGq6SKSHxvr3SEuxSGq6sq2ag3X@XD9HSJygSBE@E@Ktsuh2Ln2r5D7JSEySJXSItsSNsyqxSIswBg@Ng2umITHyTg2Sh2h2BHn7ztTIr1r5TF2wxq4SGSGSGSNSPX@sVGuaYSKbTNXSG5tsTG9Y2Gh2IbNXD10g2D7ESKUF0yuSEsTISITKYESESh3HBq4hh2cBY4@GoSNTIVHZ,0,0,21,27788,1
1974,5fbb072164aca2c70e4be256c575c007,4,2074,588,60,23,38,2766,526,61,2,1,1,7,85,0,66562,412dc757ac14ec94e83a0fdb204ef87e,ETG3ss7xw0s1r5s5sSESGr7r3SHsg18BHsuuXSHg5SHsSF8yas9g14zr5xvSGhGSGtsyxSF0XTHSm3ETESEWJxyq3sBgX@m2H0tSF2ur1tvXg5n2r7r0svuXSF0yTGwttstg5uuur2sTLuD7Hur0sq2SHY2HcJsh2ESEsXSIsTHuTHTESHmEr3VGSGTPYXjGSGSgU@Gm@HsSgXBbSG@Gn3u3@EsBx0YHr2r3uwUJBSI5r9XgVIsTJq5@GsuvTHq4sgsgSKn2r3SHqSHh2HUF4UGwbHTGsTESIBG@tSGSISGtYtusstSISGq2sSHD@EvuSGYSETPKr3hJhgSg3b@GqUEtUHYGY@gq3bMvsvr2r2usSEvaTGYS@SGwsSGq15SBSh2G@Ptg2SGTItuSGSNg3TEqWJSGr3TGtq12sr7twShHTBJTQtXgSESEsvtSGY2PYTBQEqBm2E@Ug5n16ztsUH7r0yTISLq11s3q13zr0g3q6sqg3Bh4Gq2hEXg3tvut3uxsuswyg3gmHbSEsssXSJq8ug2r2wXTLSF0q3SKhPt@XVG9tsssSEzg7q4sSGtXSEuwSEScESGbWBIaE@F0vSESJn8q3SMTHtTIYGSBT@SQtD@qq20stSGSESJSF4SF4vug16uwr7BGvlF3q7XSESJmHSGn2WBtBGVEVGBq2Z,0,0,21,1152,1
1975,c8976daf2e8ee0d33095a128a4c1dfd9,1,580,152,38,10,9,1159,320,392,1,0,1,5,56,0,0,13baa0de61fe639fe6a57dac18fb50d4,MXUJyxvSIuXYF5BEqSGTGXYGTMguYGyr4TEySGzSF5SF7r3q19g8r3XSHsSNsr9r4s4xtst2n15qVg2BF6ttwXbKBvs3SIwsXD7Jgr1vXTH2BGSdBY2SGSg2n4Xn6Xg6@ESGg6SgBGhED7JXg2utXg2tUdQGq6tcJSHYSC@suYUPXSP@GTg3ScESmBGcGXh2BhlQYXZ,0,0,21,28004,0
1976,acb066266ebc83d9dae23f1009497fe3,4,1212,470,90,19,18,1800,312,37,2,1,1,7,80,0,66562,2ddba5362ccb71d6987c9dbf67f78949,ESH3wsSEuSF12VF9tSEv3SF3s1r1yiK@F5svSEq3XSGTESEq3uuSIr3SMsr2sg3YEXcESP2sswqTPEUh4h2EYXSQXhGXghIgh3P@G7s9u3SEq4vqusSGr3ztxzSEXdtUGUEuqYEXYVghBSPBEtBHX@YEXmJm2HvsqXSGtusTKSHtsTESHSEsq2vwsssXSEXSKtTJXYt@Iq2uqsSGq6wSEsSGq7SEtsuq2SHsSHsSGvSIzSHSPGSHSHSGSEqTGnusqTGttYGSF4vqstTJusxtq3th4BHq2UKsq2SPIq2qtsgh2gthEqvtSImGtXg2SGYsTEqXhEtbIuXSHq2sqqXBEYYF2r3qaXhE@EbJuq5wSJSBq6q2yqsvvq6XSHqXUEsq3SBImEXSEq2Th4EYIYEXBET@EuSHSEsX@HtvYXShHXSGSEvXTg4g3@wsq@n2VhHvbGtSHXh4Hq2q2SgYXhghESiXY2ScPaPaXh2g2YPSEacYYY3aSeP2YQidEYBETPY2Eqgh2ISExtZ,0,0,21,29620,1
